committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00654723,MEUSER FOR CONGRESS,2018,Q1,201810019124268990,17,B6CD7CFFBFA03432889B,1264517,ORG,ORGANIZATION,,,"HARPER POLLING, LLC",PA,,,,,POLLING EXPENSE,,,2018-02-13 00:00:00,4000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.836,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4100120181593006064,HARRISBURG,171011005,MATERIALS,,2018,SB,4100120181593020768,http://docquery.fec.gov/cgi-bin/fecimg/?201810019124268990,Operating Expenditures,,,,,,
C00393629,MCHENRY FOR CONGRESS,2018,30G,201812069134349377,17,SB17.I12635,1296356,ORG,ORGANIZATION,,,TEL-OPINION RESEARCH,FL,,,,,POLLING,,,2018-11-15 00:00:00,7200.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:20.137,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449635,PALM HARBOR,34684,OTHER,,2018,SB,4121720181622115690,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134349377,Operating Expenditures,,,,,,
C00558320,DONALD NORCROSS FOR CONGRESS,2018,30G,201812069134946848,17,SB17.18370,1299081,ORG,ORGANIZATION,,,"GREENBERG QUINLAN ROSNER RESEARCH, INC.",DC,,,,,CONSULTING SERVICES EXPENSE - POLLING,,,2018-10-29 00:00:00,17800.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:15.394,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4120620181620450172,WASHINGTON,20005,MATERIALS,,2018,SB,4121720181622113938,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134946848,Operating Expenditures,,,,,,
C00543231,WALKER 4 NC,2018,30G,201812069134411017,17,SB17-EX4726,1297001,ORG,ORGANIZATION,,,REMINGTON RESEARCH GROUP INC.,MO,,,,,POLLING SERVICES,,,2018-10-30 00:00:00,3500.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:15.406,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4120620181620449746,KANSAS CITY,64118,OTHER,POLLING SERVICES,2018,SB,4121720181622114273,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134411017,Operating Expenditures,,,,,,
C00648162,HINCHMAN FOR CONGRESS,2018,Q1,201807149115497353,17,SB17.4421,1247260,ORG,ORGANIZATION,C00648162,,THE DRISCOLL GROUP,AL,HINCHMAN FOR CONGRESS,,,,POLLING,,,2018-03-16 00:00:00,6290.00,H,HOUSE,05,,,,,,,,AL,ALABAMA,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-16 01:29:25.669,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4071520181575953033,HUNTSVILLE,35801,OTHER,,2018,SB,4071520181575963508,http://docquery.fec.gov/cgi-bin/fecimg/?201807149115497353,Operating Expenditures,,,,,,
C00668228,NEVADANS FOR STEVEN HORSFORD,2018,30G,201812069134466243,17,VN7QE9Y64F8,1297494,ORG,ORGANIZATION,,,"GLOBAL STRATEGY GROUP, LLC",NY,,,,,POLLING,,,2018-11-05 00:00:00,12500.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:20.178,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449825,NEW YORK,100031612,OTHER,,2018,SB,4121720181622116885,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134466243,Operating Expenditures,,,,,,
C00512426,SEAN PATRICK MALONEY FOR CONGRESS,2018,30G,201812069134553993,17,VQZ3JAH3ZP0,1298060,ORG,ORGANIZATION,,,"GLOBAL STRATEGIES GROUP, LLC",NY,,,,,POLLING,,,2018-10-18 00:00:00,7000.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:24.544,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449942,NEW YORK,100031612,OTHER,,2018,SB,4121720181622117611,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134553993,Operating Expenditures,,,,,,
C00512426,SEAN PATRICK MALONEY FOR CONGRESS,2018,30G,201812069134553994,17,VQZ3JAH3ZV9,1298060,ORG,ORGANIZATION,,,"GLOBAL STRATEGIES GROUP, LLC",NY,,,,,POLLING,,,2018-10-22 00:00:00,16000.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:24.545,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449942,NEW YORK,100031612,OTHER,,2018,SB,4121720181622117613,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134553994,Operating Expenditures,,,,,,
C00667964,O'CONNOR FOR CONGRESS,2018,30G,201812069134813248,17,VQZMCAH44P9,1298586,ORG,ORGANIZATION,,,GBA STRATEGIES,DC,,,,,POLLING,,,2018-10-19 00:00:00,22800.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:24.555,,,,0.00,,,,,,,,,,,,H,F3,4120620181620450045,WASHINGTON,200063821,OTHER,,2018,SB,4121720181622117917,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134813248,Operating Expenditures,,,,,,
C00667964,O'CONNOR FOR CONGRESS,2018,30G,201812069134813248,17,VQZMCAH45X5,1298586,ORG,ORGANIZATION,,,GBA STRATEGIES,DC,,,,,POLLING,,,2018-10-30 00:00:00,22300.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:24.555,,,,0.00,,,,,,,,,,,,H,F3,4120620181620450045,WASHINGTON,200063821,OTHER,,2018,SB,4121720181622117919,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134813248,Operating Expenditures,,,,,,
C00661629,KIMAZ FOR CONGRESS,2018,30G,201812069134369661,17,SB17.4678,1296462,ORG,ORGANIZATION,C00661629,,GORIGHT STRATEGIES,FL,KIMAZ FOR CONGRESS,,,,POLLING AND DIGITAL SERVICES,,,2018-10-22 00:00:00,659.73,H,HOUSE,22,,,,,,,,FL,FLORIDA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:32.094,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449649,ORANGE PARK,32065,OTHER,,2018,SB,4121720181622122179,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134369661,Operating Expenditures,,,,,,
C00661629,KIMAZ FOR CONGRESS,2018,30G,201812069134369662,17,SB17.4676,1296462,ORG,ORGANIZATION,C00661629,,GORIGHT STRATEGIES,FL,KIMAZ FOR CONGRESS,,,,POLLING,,,2018-10-26 00:00:00,502.03,H,HOUSE,22,,,,,,,,FL,FLORIDA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:32.094,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449649,ORANGE PARK,32065,OTHER,,2018,SB,4121720181622122183,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134369662,Operating Expenditures,,,,,,
C00469163,TED DEUTCH FOR CONGRESS COMMITTEE,2018,30G,201812069134527136,17,VQZDDAH0P39,1297750,ORG,ORGANIZATION,,,NATIONAL CAMPAIGN RESOURCE GROUP LLC,FL,,,,,POLLING SERVICES,,,2018-11-05 00:00:00,20298.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:39.486,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449880,PALM BEACH GARDENS,334103465,OTHER,,2018,SB,4121720181622125974,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134527136,Operating Expenditures,,,,,,
C00652594,LAUREN BAER FOR CONGRESS,2018,Q3,201812109142262220,17,VTQ8Z9TEN26,1300492,ORG,ORGANIZATION,,,"GLOBAL STRATEGY GROUP, LLC",DC,,,,,POLLING SERVICES,,,2018-09-14 00:00:00,45000.00,,,,,,,,,,,,,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:35.531,,,,0.00,,,,,,,,,,,,H,F3,4121020181620675278,WASHINGTON,200014561,OTHER,,2018,SB,4121720181622125005,http://docquery.fec.gov/cgi-bin/fecimg/?201812109142262220,Operating Expenditures,,,,,,
C00652594,LAUREN BAER FOR CONGRESS,2018,Q3,201812109142262221,17,VTQ8Z9TEN34,1300492,ORG,ORGANIZATION,,,"GLOBAL STRATEGY GROUP, LLC",DC,,,,,POLLING SERVICES,,,2018-09-17 00:00:00,358.27,,,,,,,,,,,,,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:35.531,,,,0.00,,,,,,,,,,,,H,F3,4121020181620675278,WASHINGTON,200014561,OTHER,,2018,SB,4121720181622125007,http://docquery.fec.gov/cgi-bin/fecimg/?201812109142262221,Operating Expenditures,,,,,,
C00546846,CARLOS CURBELO CONGRESS,2018,Q2,201807149115477918,17,B762043D2451442E6B86,1246989,ORG,ORGANIZATION,,,ELECTION CONNECTIONS,FL,,,,,POLLING,,,2018-04-12 00:00:00,1914.88,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:21.767,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4071420181575931698,TALLAHASSEE,323022866,OTHER,,2018,SB,4071520181575977228,http://docquery.fec.gov/cgi-bin/fecimg/?201807149115477918,Operating Expenditures,,,,,,
C00500207,FRIENDS OF SUSAN BROOKS,2018,Q2,201807159115509913,17,BD00FC2D9A9DB4123AEB,1247524,ORG,ORGANIZATION,,,THE TARRANCE GROUP,VA,,,,,POLLING,,,2018-05-28 00:00:00,15780.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-27 01:34:10.573,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4071520181575953163,ALEXANDRIA,223142649,OTHER,,2018,SB,4072620181576855476,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115509913,Operating Expenditures,,,,,,
C00500207,FRIENDS OF SUSAN BROOKS,2017,YE,201801319090982108,17,B163C55C976A34B81A41,1202777,ORG,ORGANIZATION,,,THE TARRANCE GROUP,VA,,,,,POLLING,,,2017-10-27 00:00:00,27184.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-21 01:55:52.579,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4013120181503500076,ALEXANDRIA,223142649,OTHER,,2018,SB,4022020181514129846,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090982108,Operating Expenditures,,,,,,
C00464149,MO BROOKS FOR CONGRESS,2018,Q2,201807149115492449,17,SB17.31317,1247216,ORG,ORGANIZATION,,,WT&S CONSULTING,AL,,,,,POLLING,,,2018-06-02 00:00:00,855.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:54.3,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4071520181575953015,ATHENS,35614,OTHER,,2018,SB,4071520181575966132,http://docquery.fec.gov/cgi-bin/fecimg/?201807149115492449,Operating Expenditures,,,,,,
C00656231,ALLEN CHESSER FOR CONGRESS,2018,TER,201805129112019527,17,SB17.4297,1230877,ORG,ORGANIZATION,C00656231,,GRAVIS MARKETING,FL,ALLEN CHESSER FOR CONGRESS,,,,POLLING DATA,,,2018-05-04 00:00:00,750.00,H,HOUSE,02,,,,,,,,NC,NORTH CAROLINA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-15 02:40:07.614,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4051220181556822067,WINTER SPRINGS,32708,OTHER,,2018,SB,4051420181565380563,http://docquery.fec.gov/cgi-bin/fecimg/?201805129112019527,Operating Expenditures,,,,,,
C00512202,PAUL COOK FOR CONGRESS,2018,Q2,201807139115441830,17,BDCB579D203FD497DB16,1246346,ORG,ORGANIZATION,,,GS STRATEGY GROUP LLC,ID,,,,,POLLING,,,2018-05-18 00:00:00,10000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:54.326,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4071320181575851802,BOISE,83702,OTHER,,2018,SB,4071520181575971279,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115441830,Operating Expenditures,,,,,,
C00665836,SHAWN NELSON FOR CONGRESS,2018,Q2,201807139115456425,17,EXPB771,1246523,ORG,ORGANIZATION,,,J WALLIN RESEARCH,CA,,,,,POLLING COSTS,,,2018-05-18 00:00:00,24000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:54.339,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4071420181575931504,NEWPORT BEACH,92660,OTHER,,2018,SB,4071520181575973809,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115456425,Operating Expenditures,,,,,,
C00494203,FRIENDS OF ELIZABETH ESTY,2017,YE,201801259090637554,17,D620762,1200087,ORG,ORGANIZATION,,,PETER D HART RESEARCH ASSOCIATES,DC,,,,,POLLING,,,2017-10-13 00:00:00,27000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-31 01:53:50.386,,,,0.00,,,,,,,,,,,,H,F3,4012520181503243058,WASHINGTON,200091103,OTHER,,2018,SB,4013020181503442756,http://docquery.fec.gov/cgi-bin/fecimg/?201801259090637554,Operating Expenditures,,,,,,
C00592956,JACKSON FOR CONGRESS,2017,YE,201801159090408921,17,SB17.5335,1197402,ORG,ORGANIZATION,C00592956,,"MYBACKOFFICE SOLUTIONS, LLC",OK,JACKSON FOR CONGRESS,,,,POLLING,,,2017-11-21 00:00:00,592.26,H,HOUSE,02,,,,,,,,OK,OKLAHOMA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:16.302,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4011520181502846627,OKEMAH,74859,OTHER,,2018,SB,4011620181502861878,http://docquery.fec.gov/cgi-bin/fecimg/?201801159090408921,Operating Expenditures,,,,,,
C00649749,SEARCY FOR CONGRESS,2017,YE,201801239090518356,17,VTQ399PAPF6,1199289,ORG,ORGANIZATION,,,"ANZALONE LISZT GROVE RESEARCH, INC.",AL,,,,,POLLING,,,2017-11-08 00:00:00,23800.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-24 01:54:13.322,,,,0.00,,,,,,,,,,,,H,F3,4012320181503000741,MONTGOMERY,361042546,OTHER,,2018,SB,4012320181503022867,http://docquery.fec.gov/cgi-bin/fecimg/?201801239090518356,Operating Expenditures,,,,,,
C00608703,SCOTT TAYLOR FOR CONGRESS,2018,Q1,201804159108166109,17,SB17.30610,1222878,ORG,ORGANIZATION,,,SURVEYMONKEY.COM,CA,,,,,POLLING,,,2018-02-15 00:00:00,29.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-10 01:31:08.273,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4041520181525915490,PALO ALTO,94301,OTHER,,2018,SB,4050920181546291131,http://docquery.fec.gov/cgi-bin/fecimg/?201804159108166109,Operating Expenditures,,,,,,
C00200584,UPTON FOR ALL OF US,2017,YE,201801319091150153,17,0071001,1204447,ORG,ORGANIZATION,,,HILL RESEARCH CONSULTING,TX,,,,,POLITICAL POLLING,,,2017-11-14 00:00:00,55000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:22.619,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4013120181503500571,SPRING,77380,OTHER,,2018,SB,4022220181514484028,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091150153,Operating Expenditures,,,,,,
C00662551,JONATHAN HAVENS FOR CONGRESS,2018,12P,201802229095518982,17,SB17.4461,1211078,ORG,ORGANIZATION,,,"CYGNAL, LLC",AL,,,,,PHONE POLLING,,,2018-02-12 00:00:00,5820.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-24 01:54:32.644,,,,0.00,,,,005,Polling Expenses,,,,,,,H,F3,4022320181514606163,MONTGOMERY,36109,OTHER,,2018,SB,4022320181514652534,http://docquery.fec.gov/cgi-bin/fecimg/?201802229095518982,Operating Expenditures,,,,,,
C00546499,MIKE BOST FOR CONGRESS COMMITTEE,2017,YE,201802229095515428,17,B1C796970CA7F4A04B76,1210972,ORG,ORGANIZATION,,,THE TARRANCE GROUP,VA,,,,,POLLING,,,2017-11-01 00:00:00,1010.09,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-02-24 01:54:32.614,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4022220181514448060,ALEXANDRIA,223142649,OTHER,,2018,SB,4022320181514638525,http://docquery.fec.gov/cgi-bin/fecimg/?201802229095515428,Operating Expenditures,,,,,,
C00665042,JOHN MORGANELLI FOR CONGRESS COMMITTEE,2018,TER,201807139115420469,17,SB17.5160,1245950,IND,INDIVIDUAL,,,"SEVERSON, THOMAS E",PA,,,,,POLLING,,,2018-05-14 00:00:00,3140.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-19 01:33:01.253,,,,0.00,SEVERSON,THOMAS,E,005,Polling Expenses,,,,,,,H,F3,4071320181575851697,PEN ARGYL,18072,OTHER,,2018,SB,4071820181576280901,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115420469,Operating Expenditures,,,,,,
C00675041,BOERIO FOR CONGRESS,2018,Q2,201807159115619801,17,VVARG9V6QM6,1248242,ORG,ORGANIZATION,,,CHANGE RESEARCH,CA,,,,,POLLING,,,2018-06-09 00:00:00,7900.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-19 01:33:10.636,,,,0.00,,,,,,,,,,,,H,F3,4071520181575953527,BERKELEY,947091565,OTHER,,2018,SB,4071820181576238835,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115619801,Operating Expenditures,,,,,,
