committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00670547,ARMSTRONG FOR CONGRESS,2018,Q3,201812069134378258,17,SB17.10034,1296575,ORG,ORGANIZATION,,,PROSPECT STRATEGIC COMMUNICATIONS,VA,,,,,RESEARCH CONSULTING,,,2018-07-12 00:00:00,26602.92,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:20.117,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449664,ARLINGTON,22201,OTHER,,2018,SB,4121720181622115151,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134378258,Operating Expenditures,,,,,,
C00670547,ARMSTRONG FOR CONGRESS,2018,12G,201812069134379688,17,SB17.10015,1296581,ORG,ORGANIZATION,,,ODNEY,ND,,,,,SURVEY RESEARCH,,,2018-10-07 00:00:00,1000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:20.123,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449666,BISMARCK,58502,OTHER,,2018,SB,4121720181622115299,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134379688,Operating Expenditures,,,,,,
C00494930,CITIZENS FOR JOSH MANDEL INC,2017,YE,201802070200132653,17,,1207811,,,,,CANNON RESEARCH GROUP,OH,,,,,RESEARCH,,,2017-12-18 00:00:00,35.60,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-25 01:36:45.086,2022820181516196763,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,1042420180036560336,DUBLIN,430160328,OTHER,,2018,SB,1042420180036561763,http://docquery.fec.gov/cgi-bin/fecimg/?201802070200132653,Operating Expenditures,,,,,,
C00649350,MJ FOR TEXAS,2018,30G,201812069135000108,17,VTQ4F9VMM92,1299418,ORG,ORGANIZATION,,,SPIROS CONSULTING,DC,,,,,RESEARCH,,,2018-10-24 00:00:00,1011.99,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:24.535,,,,0.00,,,,,,,,,,,,H,F3,4120720181620534655,WASHINGTON,200092556,OTHER,,2018,SB,4121720181622117369,http://docquery.fec.gov/cgi-bin/fecimg/?201812069135000108,Operating Expenditures,,,,,,
C00494930,CITIZENS FOR JOSH MANDEL INC,2017,Q2,201707200200232572,17,,1174476,,,,,CANNON RESEARCH GROUP,OH,,,,,RESEARCH,,,2017-04-06 00:00:00,2415.59,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-25 01:37:59.432,2072420171429956202,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,1042420180036563423,DUBLIN,430160328,OTHER,,2018,SB,1042420180036564994,http://docquery.fec.gov/cgi-bin/fecimg/?201707200200232572,Operating Expenditures,,,,,,
C00494930,CITIZENS FOR JOSH MANDEL INC,2017,YE,201802070200132653,17,,1207811,,,,,CANNON RESEARCH GROUP,OH,,,,,RESEARCH,,,2017-10-09 00:00:00,2500.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-25 01:37:59.431,2022820181516196762,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,1042420180036560336,DUBLIN,430160328,OTHER,,2018,SB,1042420180036561762,http://docquery.fec.gov/cgi-bin/fecimg/?201802070200132653,Operating Expenditures,,,,,,
C00494930,CITIZENS FOR JOSH MANDEL INC,2017,Q3,201710200200359184,17,,1189529,,,,,CANNON RESEARCH GROUP,OH,,,,,RESEARCH,,,2017-07-06 00:00:00,15000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-25 01:37:46.286,2103120171461565151,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,1042420180036561852,DUBLIN,430160328,OTHER,,2018,SB,1042420180036563333,http://docquery.fec.gov/cgi-bin/fecimg/?201710200200359184,Operating Expenditures,,,,,,
C00494930,CITIZENS FOR JOSH MANDEL INC,2017,Q1,201704200200125996,17,,1160173,,,,,CANNON RESEARCH GROUP,OH,,,,,RESEARCH,,,2017-02-13 00:00:00,15000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-25 01:37:03.541,2042620171400521939,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,1042420180036565171,DUBLIN,430160328,OTHER,,2018,SB,1042420180036566322,http://docquery.fec.gov/cgi-bin/fecimg/?201704200200125996,Operating Expenditures,,,,,,
C00667964,O'CONNOR FOR CONGRESS,2018,30G,201812069134813259,17,VQZMCAH46N4,1298586,ORG,ORGANIZATION,,,SPIROS CONSULTING,DC,,,,,RESEARCH,,,2018-10-25 00:00:00,4000.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:24.557,,,,0.00,,,,,,,,,,,,H,F3,4120620181620450045,WASHINGTON,200092556,OTHER,,2018,SB,4121720181622117983,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134813259,Operating Expenditures,,,,,,
C00648816,MIKE MILLER FOR CONGRESS,2018,30G,201812069134873044,17,SB17.7542,1298897,ORG,ORGANIZATION,,,"PROSEQUENCE, LLC",FL,,,,,RESEARCH,,,2018-11-08 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:32.112,,,,0.00,,,,,,,,,,,,H,F3,4120620181620450125,TALLAHASSEE,32302,OTHER,,2018,SB,4121720181622122765,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134873044,Operating Expenditures,,,,,,
C00495952,SCHNEIDER FOR CONGRESS,2017,YE,201801319091126931,17,VQZ49ADJA52,1204174,ORG,ORGANIZATION,,,"NORMINGTON, PETTS & ASSOCIATES",DC,,,,,RESEARCH,,,2017-10-30 00:00:00,24400.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-21 01:56:01.713,,,,0.00,,,,,,,,,,,,H,F3,4013120181503500479,WASHINGTON,200365518,OTHER,,2018,SB,4022020181514140805,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091126931,Operating Expenditures,,,,,,
C00495952,SCHNEIDER FOR CONGRESS,2018,Q2,201807159115534266,17,VQZ49AE6QW9,1247804,ORG,ORGANIZATION,,,"NORMINGTON, PETTS & ASSOCIATES",DC,,,,,RESEARCH,,,2018-05-15 00:00:00,26400.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-19 01:33:19.704,,,,0.00,,,,,,,,,,,,H,F3,4071520181575953285,WASHINGTON,200365518,OTHER,,2018,SB,4071820181576234765,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115534266,Operating Expenditures,,,,,,
C00495846,ANN WAGNER FOR CONGRESS,2017,YE,201804119106282028,17,SB17.I6135,1219044,ORG,ORGANIZATION,,,WPAI,OK,,,,,SURVEY RESEARCH,,,2017-11-27 00:00:00,15000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-04-12 01:31:44.133,,,,0.00,,,,,,,,,,,,H,F3,4041120181525758879,OKLAHOMA CITY,73103,OTHER,,2018,SB,4041120181525785145,http://docquery.fec.gov/cgi-bin/fecimg/?201804119106282028,Operating Expenditures,,,,,,
C00495846,ANN WAGNER FOR CONGRESS,2017,Q2,201707149066641351,17,SB17.I5609,1170933,ORG,ORGANIZATION,,,WPA INTELLIGENCE,OK,,,,,SURVEY RESEARCH,,,2017-05-01 00:00:00,15000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-28 02:00:35.385,,,,0.00,,,,,,,,,,,,H,F3,4071420171418853682,OKLAHOMA CITY,73103,OTHER,,2018,SB,4072720171441775022,http://docquery.fec.gov/cgi-bin/fecimg/?201707149066641351,Operating Expenditures,,,,,,
C00495846,ANN WAGNER FOR CONGRESS,2017,YE,201804119106282028,17,SB17.I6136,1219044,ORG,ORGANIZATION,,,WPAI,OK,,,,,SURVEY RESEARCH,,,2017-11-27 00:00:00,30400.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-04-12 01:31:40.993,,,,0.00,,,,,,,,,,,,H,F3,4041120181525758879,OKLAHOMA CITY,73103,OTHER,,2018,SB,4041120181525785147,http://docquery.fec.gov/cgi-bin/fecimg/?201804119106282028,Operating Expenditures,,,,,,
C00498345,MULLIN FOR CONGRESS,2017,YE,201801319091023716,17,SB17-EX4328,1203037,ORG,ORGANIZATION,,,CAPITOL CITY RESEARCH,MO,,,,,RESEARCH,,,2017-10-02 00:00:00,3000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-08 01:53:23.36,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4013120181503500141,HOLTS SUMMIT,65043,OTHER,RESEARCH,2018,SB,4020720181504131458,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091023716,Operating Expenditures,,,,,,
C00499392,VALADAO FOR CONGRESS,2018,12P,201805249113336159,17,B-57086,1234390,ORG,ORGANIZATION,,,PROSPECT STRATEGIC COMMUNICATIONS,VA,,,,,OPPOSITION RESEARCH,,,2018-04-23 00:00:00,15000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-30 01:31:19.885,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4052420181566698252,ARLINGTON,22201,OTHER,,2018,SB,4052920181569782345,http://docquery.fec.gov/cgi-bin/fecimg/?201805249113336159,Operating Expenditures,,,,,,
C00499467,TITUS FOR CONGRESS,2017,Q3,201710159075716759,17,VNV8C9W2WW6,1186991,ORG,ORGANIZATION,,,"NEXT LEVEL PARTNERS, LLC",DC,,,,,CONSULTANT - RESEARCH,,,2017-09-06 00:00:00,1750.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-26 01:51:54.336,,,,0.00,,,,,,,,,,,,H,F3,4101520171458293856,WASHINGTON,200031819,OTHER,,2018,SB,4102520171459084195,http://docquery.fec.gov/cgi-bin/fecimg/?201710159075716759,Operating Expenditures,,,,,,
C00499467,TITUS FOR CONGRESS,2017,Q3,201710159075716750,17,VNV8C9W2WS2,1186991,ORG,ORGANIZATION,,,"ANZALONE LISZT RESEARCH, INC.",AL,,,,,CONSULTANT - RESEARCH,,,2017-07-27 00:00:00,25000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-26 01:51:53.26,,,,0.00,,,,,,,,,,,,H,F3,4101520171458293856,MONTGOMERY,361042546,OTHER,,2018,SB,4102520171459084139,http://docquery.fec.gov/cgi-bin/fecimg/?201710159075716750,Operating Expenditures,,,,,,
C00500207,FRIENDS OF SUSAN BROOKS,2018,Q2,201807159115509919,17,BCE5B22D0B6B147829C4,1247524,ORG,ORGANIZATION,,,PERCIPIENT STRATEGIES LLC,DC,,,,,COMMUNICATIONS AND RESEARCH CONSULTING,,,2018-06-18 00:00:00,6581.35,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-27 01:34:10.573,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4071520181575953163,WASHINGTON,200241613,OTHER,,2018,SB,4072620181576855514,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115509919,Operating Expenditures,,,,,,
C00502294,SWALWELL FOR CONGRESS,2017,Q3,201710149075672156,17,D802509,1186551,CAN,CANDIDATE,,,"SWALWELL, ERIC",CA,,,,,RESEARCH EXPENSE,,,2017-07-01 00:00:00,7.96,H,HOUSE,15,H2CA15094,"SWALWELL, ERIC",ERIC,SWALWELL,,,,CA,CALIFORNIA ,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-17 01:52:19.313,,,,0.00,SWALWELL,ERIC,,,,,,,,,,H,F3,4101420171458292622,DUBLIN,94568,MATERIALS,,2018,SB,4101620171458318931,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075672156,Operating Expenditures,,,,,,
C00503110,SCOTT PETERS FOR CONGRESS,2018,Q2,201807159115576206,17,VPEPSA7N1W3,1248090,ORG,ORGANIZATION,,,"VR RESEARCH, INC.",CA,,,,,RESEARCH SERVICES,,,2018-05-23 00:00:00,3600.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-26 01:31:12.55,,,,0.00,,,,,,,,,,,,H,F3,4071520181575953435,OAKLAND,946122721,OTHER,,2018,SB,4072520181576783010,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115576206,Operating Expenditures,,,,,,
C00503110,SCOTT PETERS FOR CONGRESS,2017,Q3,201710159075721864,17,VPEPSA6KYD9,1187018,ORG,ORGANIZATION,,,"VR RESEARCH, INC.",CA,,,,,CAMPAIGN RESEARCH SERVICES,,,2017-07-31 00:00:00,8070.73,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-19 01:51:55.75,,,,0.00,,,,,,,,,,,,H,F3,4101520171458293880,OAKLAND,946122721,OTHER,,2018,SB,4101820171458513037,http://docquery.fec.gov/cgi-bin/fecimg/?201710159075721864,Operating Expenditures,,,,,,
C00503185,RO FOR CONGRESS INC,2017,Q3,201710159075722522,17,VN7JV9WYTS1,1187027,ORG,ORGANIZATION,,,HAYSTAQDNA LLC,DC,,,,,CAMPAIGN RESEARCH SERVICES,,,2017-07-21 00:00:00,17500.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-18 01:50:52.725,,,,0.00,,,,,,,,,,,,H,F3,4101520171458293889,WASHINGTON,200024980,OTHER,,2018,SB,4101720171458404079,http://docquery.fec.gov/cgi-bin/fecimg/?201710159075722522,Operating Expenditures,,,,,,
C00502575,DR. RAUL RUIZ FOR CONGRESS,2018,12P,201805249113351445,17,D626023,1234488,ORG,ORGANIZATION,,,LAKE RESEARCH PARTNERS INC.,DC,,,,,CONSULTANT - RESEARCH,,,2018-04-14 00:00:00,534.56,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-26 01:32:31.036,,,,0.00,,,,,,,,,,,,H,F3,4052520181569519384,WASHINGTON,200364528,OTHER,,2018,SB,4052520181569569331,http://docquery.fec.gov/cgi-bin/fecimg/?201805249113351445,Operating Expenditures,,,,,,
