committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00671081,MICHELLE LEE FOR CONGRESS,2018,Q3,201809289124255075,17,VVAQM9W8269,1264311,ORG,ORGANIZATION,,,LAMKE BROADCASTING,MN,,,,,RADIO ADVERTISING,,,2018-08-13 00:00:00,620.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-29 01:31:29.906,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4092820181592958027,GRAND RAPIDS,557443950,ADVERTISING,,2018,SB,4092820181592982421,http://docquery.fec.gov/cgi-bin/fecimg/?201809289124255075,Operating Expenditures,,,,,,
C00671081,MICHELLE LEE FOR CONGRESS,2018,Q3,201809289124255095,17,VVAQM9W81Y6,1264311,ORG,ORGANIZATION,,,MIDWEST COMMUNICATIONS,MN,,,,,RADIO ADVERTISING,,,2018-08-01 00:00:00,341.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-29 01:31:29.908,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4092820181592958027,HIBBING,557462839,ADVERTISING,,2018,SB,4092820181592982467,http://docquery.fec.gov/cgi-bin/fecimg/?201809289124255095,Operating Expenditures,,,,,,
C00671081,MICHELLE LEE FOR CONGRESS,2018,Q3,201809289124255097,17,VVAQM9W82B8,1264311,ORG,ORGANIZATION,,,MIDWEST COMMUNICATIONS,MN,,,,,RADIO ADVERTISING,,,2018-08-01 00:00:00,420.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-29 01:31:29.908,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4092820181592958027,DULUTH,558022007,ADVERTISING,,2018,SB,4092820181592982469,http://docquery.fec.gov/cgi-bin/fecimg/?201809289124255097,Operating Expenditures,,,,,,
C00671081,MICHELLE LEE FOR CONGRESS,2018,Q3,201809289124255098,17,VVAQM9W82P5,1264311,ORG,ORGANIZATION,,,PAUL BUNYAN BROADCASTING,MN,,,,,RADIO ADVERTISING,,,2018-08-01 00:00:00,252.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-29 01:31:29.908,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4092820181592958027,BEMIDJI,566013010,ADVERTISING,,2018,SB,4092820181592982475,http://docquery.fec.gov/cgi-bin/fecimg/?201809289124255098,Operating Expenditures,,,,,,
C00671081,MICHELLE LEE FOR CONGRESS,2018,Q3,201809289124255098,17,VVAQM9W81Z4,1264311,ORG,ORGANIZATION,,,RJ BROADCASTING,MN,,,,,RADIO ADVERTISING,,,2018-08-01 00:00:00,208.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-29 01:31:29.908,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4092820181592958027,AITKIN,564310140,ADVERTISING,,2018,SB,4092820181592982479,http://docquery.fec.gov/cgi-bin/fecimg/?201809289124255098,Operating Expenditures,,,,,,
C00671081,MICHELLE LEE FOR CONGRESS,2018,Q3,201809289124255099,17,VVAQM9W82K2,1264311,ORG,ORGANIZATION,,,RP BROADCASTING,MN,,,,,RADIO ADVERTISING,,,2018-08-01 00:00:00,352.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-29 01:31:29.908,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4092820181592958027,BEMIDJI,566018918,ADVERTISING,,2018,SB,4092820181592982483,http://docquery.fec.gov/cgi-bin/fecimg/?201809289124255099,Operating Expenditures,,,,,,
C00671081,MICHELLE LEE FOR CONGRESS,2018,Q3,201809289124255099,17,VVAQM9W8227,1264311,ORG,ORGANIZATION,,,TOWNSQUARE MEDIA,MN,,,,,RADIO ADVERTISING,,,2018-08-01 00:00:00,1200.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-29 01:31:29.908,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4092820181592958027,DULUTH,558115508,ADVERTISING,,2018,SB,4092820181592982485,http://docquery.fec.gov/cgi-bin/fecimg/?201809289124255099,Operating Expenditures,,,,,,
C00671081,MICHELLE LEE FOR CONGRESS,2018,Q3,201809289124255100,17,VVAQM9XP0C7,1264311,ORG,ORGANIZATION,,,TOWNSQUARE MEDIA,MN,,,,,RADIO ADVERTISING,,,2018-08-10 00:00:00,666.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-29 01:31:29.908,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4092820181592958027,DULUTH,558115508,ADVERTISING,,2018,SB,4092820181592982487,http://docquery.fec.gov/cgi-bin/fecimg/?201809289124255100,Operating Expenditures,,,,,,
C00671081,MICHELLE LEE FOR CONGRESS,2018,Q3,201809289124255100,17,VVAQM9W8285,1264311,ORG,ORGANIZATION,,,WELY,MN,,,,,RADIO ADVERTISING,,,2018-08-01 00:00:00,252.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-29 01:31:29.908,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4092820181592958027,ELY,557311229,ADVERTISING,,2018,SB,4092820181592982489,http://docquery.fec.gov/cgi-bin/fecimg/?201809289124255100,Operating Expenditures,,,,,,
C00575167,DON BACON FOR CONGRESS,2018,30G,201812069134947565,17,BCA320F8FCC0241C8B96,1299094,ORG,ORGANIZATION,,,RADIO LOBO KBBX FM,NE,,,,,VISA / RADIO ADVERTISING,X,,2018-10-02 00:00:00,2490.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:38:54.59,,B12AFED567063480C840,SB17,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4120620181620450176,OMAHA,681372385,ADVERTISING,,2018,SB,4121720181622103955,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134947565,Operating Expenditures,,,,,,
C00660464,CHRIS PAPPAS FOR CONGRESS,2018,30G,201812069134786924,17,VSGB09Z4HT4,1298487,ORG,ORGANIZATION,,,"THE CAMPAIGN GROUP, INC.",PA,,,,,RADIO ADS,,,2018-11-01 00:00:00,20000.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:00.679,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4120620181620450024,PHILADELPHIA,191036305,ADVERTISING,,2018,SB,4121720181622106632,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134786924,Operating Expenditures,,,,,,
C00660464,CHRIS PAPPAS FOR CONGRESS,2018,30G,201812069134786938,17,VSGB09Z4HR8,1298487,ORG,ORGANIZATION,,,"THE CAMPAIGN GROUP, INC.",PA,,,,,RADIO ADS,,,2018-10-30 00:00:00,20000.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:06.099,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4120620181620450024,PHILADELPHIA,191036305,ADVERTISING,,2018,SB,4121720181622106721,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134786938,Operating Expenditures,,,,,,
C00661637,JOHN MCCANN FOR CONGRESS,2018,30G,201812059134104301,17,SB17.6649,1295289,ORG,ORGANIZATION,,,ALL COUNTY MEDIA LLC,NJ,,,,,RADIO ADVERTISING,,,2018-10-30 00:00:00,10300.00,H,HOUSE,05,H8NJ05136,"MCCANN, JOHN JOSEPH MR. JR.",JOHN JOSEPH MR. JR.,MCCANN,,,,NJ,NEW JERSEY,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:06.172,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4120520181620447141,HACKENSACK,07601,ADVERTISING,,2018,SB,4121720181622110714,http://docquery.fec.gov/cgi-bin/fecimg/?201812059134104301,Operating Expenditures,,,,,,
C00661637,JOHN MCCANN FOR CONGRESS,2018,30G,201812059134104302,17,SB17.6650,1295289,ORG,ORGANIZATION,,,ALL COUNTY MEDIA LLC,NJ,,,,,RADIO ADVERTISING,,,2018-10-30 00:00:00,10000.00,H,HOUSE,05,H8NJ05136,"MCCANN, JOHN JOSEPH MR. JR.",JOHN JOSEPH MR. JR.,MCCANN,,,,NJ,NEW JERSEY,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:06.172,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4120520181620447141,HACKENSACK,07601,ADVERTISING,,2018,SB,4121720181622110716,http://docquery.fec.gov/cgi-bin/fecimg/?201812059134104302,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266897,17,SB17.113025,1264412,ORG,ORGANIZATION,,,SPOKANE TALKS MEDIA LLC,WA,,,,,ADVERTISING - RADIO ADS PRODUCTION,,,2018-07-12 00:00:00,625.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.802,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4093020181593004518,SPOKANE,99223,ADVERTISING,,2018,SB,4100120181593020067,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266897,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266898,17,SB17.113038,1264412,ORG,ORGANIZATION,,,"STRATEGIC MEDIA SERVICES, INC.",VA,,,,,ADVERTISING - RADIO ADS,,,2018-07-11 00:00:00,14400.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.802,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4093020181593004518,ARLINGTON,22209,ADVERTISING,,2018,SB,4100120181593020075,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266898,Operating Expenditures,,,,,,
C00546358,ALMA ADAMS FOR CONGRESS,2018,30G,201812069134347527,17,VPECEA8BY26,1296313,ORG,ORGANIZATION,,,AL MEDIA LLC,IL,,,,,RADIO ADVERTISING,,,2018-10-26 00:00:00,3240.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:15.421,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449616,CHICAGO,606543655,ADVERTISING,,2018,SB,4121720181622114685,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134347527,Operating Expenditures,,,,,,
C00546358,ALMA ADAMS FOR CONGRESS,2018,30G,201812069134347528,17,VPECEA8BY18,1296313,ORG,ORGANIZATION,,,AL MEDIA LLC,IL,,,,,RADIO ADVERTISING,,,2018-10-19 00:00:00,7300.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:15.421,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449616,CHICAGO,606543655,ADVERTISING,,2018,SB,4121720181622114695,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134347528,Operating Expenditures,,,,,,
C00649350,MJ FOR TEXAS,2018,30G,201812069135000064,17,VTQ4F9VMHF3,1299418,ORG,ORGANIZATION,,,BLUEPRINT STRATEGY LLC,SC,,,,,ADVERTISING - RADIO,,,2018-10-24 00:00:00,250.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:24.525,,,,0.00,,,,,,,,,,,,H,F3,4120720181620534655,COLUMBIA,292900521,ADVERTISING,,2018,SB,4121720181622117103,http://docquery.fec.gov/cgi-bin/fecimg/?201812069135000064,Operating Expenditures,,,,,,
C00664417,CHRIS HUNTER FOR CONGRESS,2018,30G,201812069134481954,17,VVAH19YQK17,1297682,ORG,ORGANIZATION,,,GREEK VOICE,FL,,,,,RADIO ADVERTISING,,,2018-10-27 00:00:00,100.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:39.481,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449863,OLDSMAR,346772978,ADVERTISING,,2018,SB,4121720181622125822,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134481954,Operating Expenditures,,,,,,
C00664417,CHRIS HUNTER FOR CONGRESS,2018,30G,201812069134481955,17,VVAH19YQK41,1297682,ORG,ORGANIZATION,,,GREEK VOICE,FL,,,,,RADIO ADVERTISING,,,2018-10-29 00:00:00,150.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:39.481,,,,0.00,,,,,,,,,,,,H,F3,4120620181620449863,OLDSMAR,346772978,ADVERTISING,,2018,SB,4121720181622125824,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134481955,Operating Expenditures,,,,,,
C00647081,DR TRAN FOR CONGRESS,2018,Q2,201807139115458914,17,VTPZ69SFJ92,1246581,ORG,ORGANIZATION,,,VNCR,CA,,,,,ADVERTISING - RADIO,,,2018-05-29 00:00:00,540.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:21.724,,,,0.00,,,,,,,,,,,,H,F3,4071420181575931528,FOUNTAIN VALLEY,927081544,ADVERTISING,,2018,SB,4071520181575970391,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115458914,Operating Expenditures,,,,,,
C00464149,MO BROOKS FOR CONGRESS,2018,Q2,201807149115492448,17,SB17.31289,1247216,ORG,ORGANIZATION,,,WBCF RADIO,AL,,,,,RADIO AD BUY,,,2018-05-21 00:00:00,1500.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:54.3,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4071520181575953015,FLORENCE,35630,ADVERTISING,,2018,SB,4071520181575966124,http://docquery.fec.gov/cgi-bin/fecimg/?201807149115492448,Operating Expenditures,,,,,,
C00464149,MO BROOKS FOR CONGRESS,2018,Q2,201807149115492448,17,SB17.31295,1247216,ORG,ORGANIZATION,,,WBCF RADIO,AL,,,,,RADIO AD BUY,,,2018-05-29 00:00:00,750.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:54.3,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4071520181575953015,FLORENCE,35630,ADVERTISING,,2018,SB,4071520181575966126,http://docquery.fec.gov/cgi-bin/fecimg/?201807149115492448,Operating Expenditures,,,,,,
C00647008,COMMITTEE TO ELECT CHRISTINE BROWN,2017,YE,201801159090411032,17,SB17.4987,1197483,ORG,ORGANIZATION,C00647008,,TOWNSQUARE MEDIA,WA,COMMITTEE TO ELECT CHRISTINE BROWN,,,,RADIO ADVERTISING,,,2017-11-21 00:00:00,1500.00,H,HOUSE,04,,,,,,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:12.992,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4011520181502846647,PASCO,99301,ADVERTISING,,2018,SB,4011620181502858255,http://docquery.fec.gov/cgi-bin/fecimg/?201801159090411032,Operating Expenditures,,,,,,
C00266940,SANFORD BISHOP FOR CONGRESS,2017,YE,201801269090648773,17,VNTZ89WCVT6,1200242,ORG,ORGANIZATION,,,SIRIUS XM,NY,,,,,SATELLITE RADIO,,,2017-12-06 00:00:00,218.55,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-27 01:52:47.775,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4012620181503329141,NEW YORK,100201001,ADVERTISING,,2018,SB,4012620181503343038,http://docquery.fec.gov/cgi-bin/fecimg/?201801269090648773,Operating Expenditures,,,,,,
C00614305,VOLUNTEERS FOR NEHLEN,2017,Q3,201801089090371347,17,SB17.48820,1196235,ORG,ORGANIZATION,,,WCLO-AM / WJVL-FM,WI,,,,,RADIO ADVERTISING,,,2017-07-26 00:00:00,590.59,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-01-09 01:57:48.502,,,,0.00,,,,,,,,,,,,H,F3,4010820181499926620,JANESVILLE,53547,ADVERTISING,,2018,SB,4010820181499935752,http://docquery.fec.gov/cgi-bin/fecimg/?201801089090371347,Operating Expenditures,,,,,,
C00647008,COMMITTEE TO ELECT CHRISTINE BROWN,2017,YE,201801159090411009,17,SB17.4896,1197483,ORG,ORGANIZATION,C00647008,,BUSTOS MEDIA,OR,COMMITTEE TO ELECT CHRISTINE BROWN,,,,RADIO BUY,,,2017-11-01 00:00:00,1008.00,H,HOUSE,04,,,,,,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:12.991,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4011520181502846647,PORTLAND,97215,ADVERTISING,,2018,SB,4011620181502858120,http://docquery.fec.gov/cgi-bin/fecimg/?201801159090411009,Operating Expenditures,,,,,,
C00572602,DAVE GILES FOR CONGRESS,2017,YE,201801149090407274,21,SB21.5243,1197326,ORG,ORGANIZATION,C00572602,,ARTICLE FIVE HOUR,AZ,DAVE GILES FOR CONGRESS,,,,RADIO ADVERTIZING,,,2017-11-05 00:00:00,250.00,H,HOUSE,09,,,,,,,,AZ,ARIZONA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:13.01,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4011420181502846378,PHOENIX,85001,ADVERTISING,,2018,SB,4011620181502860886,http://docquery.fec.gov/cgi-bin/fecimg/?201801149090407274,Other Disbursements,,,,,,
