committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00641381,MCCREADY FOR CONGRESS,2018,12G,201810259133495667,17,VTDPRAAMDK0,1284415,ORG,ORGANIZATION,,,"ANZALONE LISZT GROVE RESEARCH, INC",AL,,,,,FOCUS GROUPS,,,2018-10-10 00:00:00,24000.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-13 02:36:41.269,,,,0.00,,,,,,,,,,,,H,F3,4102620181600789112,MONTGOMERY,361042546,OTHER,,2018,SB,4111220181617008754,http://docquery.fec.gov/cgi-bin/fecimg/?201810259133495667,Operating Expenditures,,,,,,
C00641381,MCCREADY FOR CONGRESS,2018,Q3,201810259133492463,17,VTDPRA99D25,1284397,ORG,ORGANIZATION,,,"ANZALONE LISZT GROVE RESEARCH, INC",AL,,,,,FOCUS GROUPS,,,2018-07-09 00:00:00,49000.00,,,,,,,,,,,,,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-11-14 02:41:29.863,,,,0.00,,,,,,,,,,,,H,F3,4102620181600789098,MONTGOMERY,361042546,OTHER,,2018,SB,4111320181617323980,http://docquery.fec.gov/cgi-bin/fecimg/?201810259133492463,Operating Expenditures,,,,,,
C00641191,KOPSER FOR CONGRESS,2018,12G,201810259130954517,17,VTDKQAANE58,1282467,ORG,ORGANIZATION,,,"GLOBAL STRATEGY GROUP, LLC",NY,,,,,FOCUS GROUPS,,,2018-10-03 00:00:00,25784.48,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-16 02:39:38.599,,,,0.00,,,,,,,,,,,,H,F3,4102520181600641354,NEW YORK,100031612,OTHER,,2018,SB,4111520181617825693,http://docquery.fec.gov/cgi-bin/fecimg/?201810259130954517,Operating Expenditures,,,,,,
C00658419,DAVID SHAPIRO FOR CONGRESS,2018,Q3,201811179133689724,17,VTQB59T5CG7,1291577,ORG,ORGANIZATION,,,ALG RESEARCH,AL,,,,,FOCUS GROUP,,,2018-08-24 00:00:00,17410.76,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-11-18 02:34:43.433,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4111720181618117876,MONTGOMERY,361042546,OTHER,,2018,SB,4111720181618120444,http://docquery.fec.gov/cgi-bin/fecimg/?201811179133689724,Operating Expenditures,,,,,,
C00666396,MICHAEL WALTZ FOR CONGRESS,2018,Q1,201809119121692732,17,B608DFCF1A9BD48F3BF1,1260747,ORG,ORGANIZATION,,,"DATA TARGETING RESEARCH, LLC",FL,,,,,"CONDUCTING FOCUS GROUP,FACILITY RENTAL, RECRUITING SERVICES AND GROUP MODERATOR.FOLLOW UP PHONE CA",,,2018-02-21 00:00:00,15000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-12 01:31:42.511,,,,0.00,,,,,,,,,,,,H,F3,4091120181590880448,GAINESVILLE,32653,ADMINISTRATIVE,,2018,SB,4091120181590920747,http://docquery.fec.gov/cgi-bin/fecimg/?201809119121692732,Operating Expenditures,,,,,,
C00646844,CINDY AXNE FOR CONGRESS,2018,30G,201901319145235281,17,VTQXGHKMD96I,1312165,PTY,POLITICAL PARTY COMMITTEE,C00000935,C00000935,DCCC,DC,,,,,FOCUS GROUPS SERVICES PROVIDED BY GQRR,,,2018-10-18 00:00:00,4906.17,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2019-02-20 02:37:00.626,,VTQXGHKMD96,SA11B,0.00,,,,,,,,,,,,H,F3,4013120191636950101,WASHINGTON,200034024,OTHER,* IN-KIND RECEIVED,2018,SB,4021920191640419137,http://docquery.fec.gov/cgi-bin/fecimg/?201901319145235281,Operating Expenditures,,,,,,
C00472365,"YODER FOR CONGRESS, INC",2018,Q2,201807159115693277,17,BCCD990B123B1427EAEE,1248809,ORG,ORGANIZATION,,,WPAI,OK,,,,,FOCUS GROUPS,,,2018-06-08 00:00:00,4888.44,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-20 01:31:24.256,,,,0.00,,,,,,,,,,,,H,F3,4071620181575981695,OKLAHOMA CITY,73103,OTHER,,2018,SB,4071920181576392330,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115693277,Operating Expenditures,,,,,,
C00630426,JON OSSOFF FOR CONGRESS,2017,12R,201707219067093929,17,VTD7Q9Z8469,1174331,ORG,ORGANIZATION,,,ANZALONE LISZT GROVE RESEARCH INC.,AL,,,,,FOCUS GROUPS/POLLING,,,2017-05-04 00:00:00,50400.00,,,,,,,,,,,,,R2017,RUNOFF,RUNOFF,2017,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-08-09 02:07:26.226,,,,0.00,,,,,,,,,,,,H,F3,4072120171426356845,MONTGOMERY,361042546,OTHER,,2018,SB,4080820171442887633,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067093929,Operating Expenditures,,,,,,
C00630426,JON OSSOFF FOR CONGRESS,2017,12R,201707219067093750,17,VTD7Q9XRX57,1174331,ORG,ORGANIZATION,,,ANZALONE LISZT GROVE RESEARCH INC.,AL,,,,,FOCUS GROUPS/POLLING,,,2017-04-17 00:00:00,78000.00,,,,,,,,,,,,,S2017,SPECIAL,SPECIAL,2017,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-08-09 02:07:33.839,,,,0.00,,,,,,,,,,,,H,F3,4072120171426356845,MONTGOMERY,361042546,OTHER,,2018,SB,4080820171442886558,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067093750,Operating Expenditures,,,,,,
C00651471,MARY BARZEE FLORES FOR CONGRESS,2018,12P,201809259124242218,17,VTQ3Y9SZPE6,1263979,ORG,ORGANIZATION,,,GREENBERG QUINLAN ROSNER RESEARCH,DC,,,,,FOCUS GROUPS,,,2018-08-07 00:00:00,8775.45,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-27 01:31:49.324,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4092620181592358760,WASHINGTON,200055002,OTHER,,2018,SB,4092620181592370649,http://docquery.fec.gov/cgi-bin/fecimg/?201809259124242218,Operating Expenditures,,,,,,
C00651471,MARY BARZEE FLORES FOR CONGRESS,2018,12P,201809259124242194,17,VTQ3Y9SZPD8,1263979,ORG,ORGANIZATION,,,GREENBERG QUINLAN ROSNER RESEARCH,DC,,,,,FOCUS GROUPS,,,2018-07-12 00:00:00,43500.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-27 01:31:49.315,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4092620181592358760,WASHINGTON,200055002,OTHER,,2018,SB,4092620181592370522,http://docquery.fec.gov/cgi-bin/fecimg/?201809259124242194,Operating Expenditures,,,,,,
