committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00499236,GEORGE HOLDING FOR CONGRESS INC.,2018,Q1,201804139108029656,17,SB17-EX4790,1220743,ORG,ORGANIZATION,,,RK STRATEGIES,NC,,,,,DIGITAL SOCIAL MEDIA CONSULTING ADVERTISING,,,2018-01-02 00:00:00,1998.43,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-25 01:37:55.077,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4041320181525847718,WINSTON SALEM,27109,ADVERTISING,DIGITAL SOCIAL MEDIA CONSULTING ADVERTISING,2018,SB,4042420181526554707,http://docquery.fec.gov/cgi-bin/fecimg/?201804139108029656,Operating Expenditures,,,,,,
C00646745,AMY MCGRATH FOR CONGRESS,2017,Q3,201801029090346374,17,VTQ169JDFV0,1195606,ORG,ORGANIZATION,,,GPS IMPACT,IA,,,,,EMAIL AND SOCIAL MEDIA CONSULTING,,,2017-08-28 00:00:00,5000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-01-03 01:49:25.461,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4010220181499721142,DES MOINES,503094824,ADVERTISING,,2018,SB,4010220181499732958,http://docquery.fec.gov/cgi-bin/fecimg/?201801029090346374,Operating Expenditures,,,,,,
C00638262,GARRICK MCFADDEN FOR CONGRESS,2017,YE,201801159090411835,17,VTDQ4A2ZQN1,1197534,ORG,ORGANIZATION,,,FACEBOOK,CA,,,,,SOCIAL MEDIA PROMOTION,,,2017-10-31 00:00:00,2.19,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:10.442,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4011620181502847992,MENLO PARK,940251456,ADVERTISING,PROMOTED POST ON INSTAGRAM,2018,SB,4011620181502860733,http://docquery.fec.gov/cgi-bin/fecimg/?201801159090411835,Operating Expenditures,,,,,,
C00638262,GARRICK MCFADDEN FOR CONGRESS,2017,YE,201801159090411836,17,VTDQ4A3EFW7,1197534,ORG,ORGANIZATION,,,FACEBOOK,CA,,,,,SOCIAL MEDIA POST PROMOTION,,,2017-12-01 00:00:00,20.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:11.922,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4011620181502847992,MENLO PARK,940251456,ADVERTISING,,2018,SB,4011620181502860737,http://docquery.fec.gov/cgi-bin/fecimg/?201801159090411836,Operating Expenditures,,,,,,
C00638262,GARRICK MCFADDEN FOR CONGRESS,2017,YE,201801159090411836,17,VTDQ4A3EFX5,1197534,ORG,ORGANIZATION,,,FACEBOOK,CA,,,,,SOCIAL MEDIA POST PROMOTION - INSTAGRAM,,,2017-12-01 00:00:00,5.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:13.01,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4011620181502847992,MENLO PARK,940251456,ADVERTISING,,2018,SB,4011620181502860739,http://docquery.fec.gov/cgi-bin/fecimg/?201801159090411836,Operating Expenditures,,,,,,
C00608000,"BEDELL FOR VIRGINIA, INC.",2017,YE,201801139090406819,17,VSG4Z9XGBN1,1197288,ORG,ORGANIZATION,,,FACEBOOK,CA,,,,,SOCIAL MEDIA CAMPAIGN,,,2017-11-30 00:00:00,11.15,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:13.018,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4011320181502841157,MENLO PARK,940251456,ADVERTISING,,2018,SB,4011620181502861952,http://docquery.fec.gov/cgi-bin/fecimg/?201801139090406819,Operating Expenditures,,,,,,
C00608000,"BEDELL FOR VIRGINIA, INC.",2017,YE,201801139090406819,17,VSG4Z9XGBP9,1197288,ORG,ORGANIZATION,,,FACEBOOK,CA,,,,,SOCIAL MEDIA CAMPAIGN,,,2017-12-31 00:00:00,19.29,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:13.019,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4011320181502841157,MENLO PARK,940251456,ADVERTISING,,2018,SB,4011620181502861954,http://docquery.fec.gov/cgi-bin/fecimg/?201801139090406819,Operating Expenditures,,,,,,
C00665695,JAY CHEN FOR CONGRESS,2018,Q2,201807139115445361,17,EDTB16EXPB215,1246452,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,SOCIAL MEDIA,X,,2018-04-20 00:00:00,65.58,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:31:42.521,,EXPB215,SB17,0.00,,,,004,Advertising Expenses ,FIDELITY CARDMEMBER SERVICES,P.O. BOX 790408,,ST. LOUIS,MO,63179,H,F3,4071320181575851834,MENLO PARK,94025,ADVERTISING,,2018,SB,4071520181575970541,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115445361,Operating Expenditures,,,,,,
C00665695,JAY CHEN FOR CONGRESS,2018,Q2,201807139115445362,17,EDTB17EXPB215,1246452,ORG,ORGANIZATION,,,GOOGLE SERVICES,CA,,,,,SOCIAL MEDIA,X,,2018-04-20 00:00:00,15.00,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:31:42.521,,EXPB215,SB17,0.00,,,,004,Advertising Expenses ,FIDELITY CARDMEMBER SERVICES,P.O. BOX 790408,,ST. LOUIS,MO,63179,H,F3,4071320181575851834,MOUNTAIN VIEW,94043,ADVERTISING,,2018,SB,4071520181575970545,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115445362,Operating Expenditures,,,,,,
C00656173,FRANK DEMARTINI CONGRESSIONAL CAMPAIGN COMMITTEE,2017,YE,201801139090406742,17,SB17.4300,1197285,IND,INDIVIDUAL,,,"HAUSER, JOHN",NY,,,,,IN-KIND - SOCIAL MEDIA ADVERTISING,,,2017-11-05 00:00:00,800.00,H,HOUSE,43,H8CA43143,"DEMARTINI, FRANK T MR",FRANK,DEMARTINI,T,,MR,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:14.083,,,,0.00,HAUSER,JOHN,,,,,,,,,,H,F3,4011320181502841155,OAKDALE,11769,ADVERTISING,,2018,SB,4011620181502860826,http://docquery.fec.gov/cgi-bin/fecimg/?201801139090406742,Operating Expenditures,,,,,,
C00608000,"BEDELL FOR VIRGINIA, INC.",2017,YE,201801139090406822,17,VSG4Z9XGBY2,1197288,ORG,ORGANIZATION,,,NEW BLUE INTERACTIVE LLC,DC,,,,,NEW MEDIA STRATEGY SERVICES INCLUDING SOCIAL MEDIA CAMPAIGN,,,2017-10-01 00:00:00,3500.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-17 01:54:16.302,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4011320181502841157,WASHINGTON,200363740,ADVERTISING,,2018,SB,4011620181502861974,http://docquery.fec.gov/cgi-bin/fecimg/?201801139090406822,Operating Expenditures,,,,,,
C00658849,FRIENDS OF DAVID SMALLING,2017,YE,201801199090470168,17,SB17.4122,1198663,ORG,ORGANIZATION,,,PAYPAL,CA,,,,,SOCIAL MEDIA - MATT JONES,,,2017-12-27 00:00:00,500.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-20 01:54:13.847,,,,0.00,,,,,,,,,,,,H,F3,4011920181502945542,SAN JOSE,95131,ADVERTISING,,2018,SB,4011920181502962271,http://docquery.fec.gov/cgi-bin/fecimg/?201801199090470168,Operating Expenditures,,,,,,
C00656959,THOMAS FOR CONGRESS,2017,YE,201801189090450100,17,SB17.4405,1198393,CAN,CANDIDATE,,,"THOMAS, JARED GUY",IN,,,,,IN-KIND - WEBSITE AND SOCIAL MEDIA DESIGN AND SET-UP,,,2017-07-06 00:00:00,999.00,H,HOUSE,04,H8IN04181,,,,,,,IN,INDIANA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-20 01:54:18.627,,,,0.00,THOMAS,JARED,GUY,,,,,,,,,H,F3,4011920181502945535,WEST LAFAYETTE,47906,ADVERTISING,,2018,SB,4011920181502954173,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090450100,Operating Expenditures,,,,,,
C00639559,GARETH RHODES FOR CONGRESS,2017,YE,201801239090522370,17,VTPY79PMS55,1199353,ORG,ORGANIZATION,,,SWEET SPOT STRATEGIES,NY,,,,,SOCIAL MEDIA CONSULTANT,,,2017-12-08 00:00:00,3000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-24 01:54:08.031,,,,0.00,,,,,,,,,,,,H,F3,4012320181503000748,BROOKLYN,112012066,ADVERTISING,,2018,SB,4012320181503029661,http://docquery.fec.gov/cgi-bin/fecimg/?201801239090522370,Operating Expenditures,,,,,,
C00639559,GARETH RHODES FOR CONGRESS,2017,YE,201801239090522370,17,VTPY79P2BW1,1199353,ORG,ORGANIZATION,,,SWEET SPOT STRATEGIES,NY,,,,,SOCIAL MEDIA CONSULTANT,,,2017-10-06 00:00:00,2000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-24 01:54:14.39,,,,0.00,,,,,,,,,,,,H,F3,4012320181503000748,BROOKLYN,112012066,ADVERTISING,,2018,SB,4012320181503029657,http://docquery.fec.gov/cgi-bin/fecimg/?201801239090522370,Operating Expenditures,,,,,,
C00392688,"MCCAUL FOR CONGRESS, INC",2017,Q3,201801249090617312,17,SB733,1199739,ORG,ORGANIZATION,,,STEINHAUSER STRATEGIES,TX,,,,,SOCIAL MEDIA CONSUTLING,,,2017-07-17 00:00:00,6500.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:48.152,,,,0.00,,,,,,,,,,,,H,F3,4012420181503101721,AUSTIN,78738,ADVERTISING,,2018,SB,4012420181503170514,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090617312,Operating Expenditures,,,,,,
C00641126,FAMILIES FOR NATHAN DAHM,2017,Q3,201801239090540892,17,SB17.4708,1199506,IND,INDIVIDUAL,,,"SCOTT, NATHAN",AL,,,,,CONTRACT LABOR - SOCIAL MEDIA,,,2017-08-08 00:00:00,250.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:56.636,,,,0.00,SCOTT,NATHAN,,,,,,,,,,H,F3,4012420181503101695,BIRMINGHAM,35242,ADVERTISING,,2018,SB,4012420181503110932,http://docquery.fec.gov/cgi-bin/fecimg/?201801239090540892,Operating Expenditures,,,,,,
C00392688,"MCCAUL FOR CONGRESS, INC",2017,Q3,201801249090617313,17,SB735,1199739,ORG,ORGANIZATION,,,STEINHAUSER STRATEGIES,TX,,,,,SOCIAL MEDIA CONSUTLING,,,2017-09-13 00:00:00,9500.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:13.425,,,,0.00,,,,,,,,,,,,H,F3,4012420181503101721,AUSTIN,78738,ADVERTISING,,2018,SB,4012420181503170518,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090617313,Operating Expenditures,,,,,,
C00653691,HOLTZCLAWFORCONGRESS.COM,2017,YE,201801299090682290,17,SB17.4271,1200961,ORG,ORGANIZATION,,,FACEBOOK,CA,,,,,SOCIAL MEDIA,,,2017-11-01 00:00:00,4.75,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:12.613,,,,0.00,,,,,,,,,,,,H,F3,4012920181503405646,MENLO PARK,94025,ADVERTISING,,2018,SB,4012920181503421394,http://docquery.fec.gov/cgi-bin/fecimg/?201801299090682290,Operating Expenditures,,,,,,
C00653691,HOLTZCLAWFORCONGRESS.COM,2017,YE,201801299090682291,17,SB17.4289,1200961,ORG,ORGANIZATION,,,IN THE LOOP,AL,,,,,SOCIAL MEDIA,,,2017-11-17 00:00:00,250.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:08.025,,,,0.00,,,,,,,,,,,,H,F3,4012920181503405646,TANNER,35671,ADVERTISING,,2018,SB,4012920181503421400,http://docquery.fec.gov/cgi-bin/fecimg/?201801299090682291,Operating Expenditures,,,,,,
C00648329,RICK NEIGHBORS FOR CONGRESS,2017,YE,201801299090679360,17,SB17.4173,1200893,IND,INDIVIDUAL,,,"WILLCUTT, BRANDON",AL,,,,,SOCIAL MEDIA,,,2017-10-02 00:00:00,250.00,,,,,,,,,,,,,O2018,,,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:10.487,,,,0.00,WILLCUTT,BRANDON,,,,,,,,,,H,F3,4012920181503405630,FLORENCE,35634,ADVERTISING,,2018,SB,4012920181503420289,http://docquery.fec.gov/cgi-bin/fecimg/?201801299090679360,Operating Expenditures,,,,,,
C00648329,RICK NEIGHBORS FOR CONGRESS,2017,YE,201801299090679361,17,SB17.4177,1200893,IND,INDIVIDUAL,,,"WILLCUTT, BRANDON",AL,,,,,SOCIAL MEDIA,,,2017-10-28 00:00:00,250.00,,,,,,,,,,,,,O2018,,,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:11.563,,,,0.00,WILLCUTT,BRANDON,,,,,,,,,,H,F3,4012920181503405630,FLORENCE,35634,ADVERTISING,,2018,SB,4012920181503420291,http://docquery.fec.gov/cgi-bin/fecimg/?201801299090679361,Operating Expenditures,,,,,,
C00648329,RICK NEIGHBORS FOR CONGRESS,2017,YE,201801299090679361,17,SB17.4180,1200893,IND,INDIVIDUAL,,,"WILLCUTT, BRANDON",AL,,,,,SOCIAL MEDIA,,,2017-11-28 00:00:00,250.00,,,,,,,,,,,,,O2018,,,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:12.607,,,,0.00,WILLCUTT,BRANDON,,,,,,,,,,H,F3,4012920181503405630,FLORENCE,35634,ADVERTISING,,2018,SB,4012920181503420293,http://docquery.fec.gov/cgi-bin/fecimg/?201801299090679361,Operating Expenditures,,,,,,
C00651299,RAQUEL REGALADO FOR CONGRESS,2017,YE,201801269090662806,17,D21-000F01,1200458,IND,INDIVIDUAL,,,"REGALADO, JOSE",FL,,,,,SOCIAL MEDIA CONSULTING,,,2017-12-19 00:00:00,3200.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:13.664,,,,0.00,REGALADO,JOSE,,,,,,,,,,H,F3,4012620181503329176,MIAMI,33145,ADVERTISING,,2018,SB,4012920181503420786,http://docquery.fec.gov/cgi-bin/fecimg/?201801269090662806,Operating Expenditures,,,,,,
C00653691,HOLTZCLAWFORCONGRESS.COM,2017,YE,201801299090682290,17,SB17.4270,1200961,ORG,ORGANIZATION,,,FACEBOOK,CA,,,,,SOCIAL MEDIA,,,2017-11-01 00:00:00,238.65,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:13.666,,,,0.00,,,,,,,,,,,,H,F3,4012920181503405646,MENLO PARK,94025,ADVERTISING,,2018,SB,4012920181503421392,http://docquery.fec.gov/cgi-bin/fecimg/?201801299090682290,Operating Expenditures,,,,,,
C00653253,OLSEN FOR CONGRESS,2017,YE,201801269090662544,17,SB17.4579,1200441,ORG,ORGANIZATION,C00653253,,YELLOW RUBBER BALL,NC,OLSEN FOR CONGRESS,,,,SOCIAL MEDIA/WEB SITE,,,2017-12-06 00:00:00,600.00,H,HOUSE,01,,,,,,,,TN,TENNESSEE,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:13.686,,,,0.00,,,,,,,,,,,,H,F3,4012620181503329173,DURHAM,27707,ADVERTISING,,2018,SB,4012920181503426086,http://docquery.fec.gov/cgi-bin/fecimg/?201801269090662544,Operating Expenditures,,,,,,
C00640227,DEVITO FOR CONGRESS,2017,YE,201801289090678181,17,SB17.4737,1200841,IND,INDIVIDUAL,,,"AL-SHARIF, MOHAMED",NY,,,,,SOCIAL MEDIA ADVERTISING,,,2017-12-18 00:00:00,104.20,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:15.785,,,,0.00,AL-SHARIF,MOHAMED,,004,Advertising Expenses ,,,,,,,H,F3,4012820181503401282,STATEN ISLAND,10314,ADVERTISING,,2018,SB,4012920181503423911,http://docquery.fec.gov/cgi-bin/fecimg/?201801289090678181,Operating Expenditures,,,,,,
C00648329,RICK NEIGHBORS FOR CONGRESS,2017,YE,201801299090679361,17,SB17.4182,1200893,IND,INDIVIDUAL,,,"WILLCUTT, BRANDON",AL,,,,,SOCIAL MEDIA,,,2017-12-29 00:00:00,250.00,,,,,,,,,,,,,O2018,,,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:16.808,,,,0.00,WILLCUTT,BRANDON,,,,,,,,,,H,F3,4012920181503405630,FLORENCE,35634,ADVERTISING,,2018,SB,4012920181503420295,http://docquery.fec.gov/cgi-bin/fecimg/?201801299090679361,Operating Expenditures,,,,,,
C00658419,DAVID SHAPIRO FOR CONGRESS,2017,YE,201801319090986968,17,VTQB59PM1Z1,1202900,IND,INDIVIDUAL,,,"TUDIN, GABRIELLE A",FL,,,,,SOCIAL MEDIA CONSULTANT,X,,2017-12-29 00:00:00,1750.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-21 01:56:03.839,,VTQB59PM1N2,SB17,0.00,TUDIN,GABRIELLE,A,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,F3,4013120181503500105,SARASOTA,342383758,ADVERTISING,*,2018,SB,4022020181514134712,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090986968,Operating Expenditures,,,,,,
C00651224,SHAK HILL FOR CONGRESS,2017,YE,201801309090970165,17,SB17.5089,1202526,ORG,ORGANIZATION,C00651224,,GORIGHT STRATEGIES,NC,SHAK HILL FOR CONGRESS,,,,SOCIAL MEDIA BUY,,,2017-10-11 00:00:00,800.00,H,HOUSE,10,,,,,,,,VA,VIRGINIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-21 01:56:03.864,,,,0.00,,,,,,,,,,,,H,F3,4013120181503500011,SANFORD,27330,ADVERTISING,,2018,SB,4022020181514147033,http://docquery.fec.gov/cgi-bin/fecimg/?201801309090970165,Operating Expenditures,,,,,,
